Image,Label
imgs/train/raccoon_s_000650.png,raccoon
imgs/train/byway_s_000517.png,road
imgs/train/bee_s_000462.png,bee
imgs/train/boardinghouse_s_001695.png,house
imgs/train/stingray_s_000991.png,ray
imgs/train/quercus_cerris_s_000312.png,oak_tree
imgs/train/tulipa_clusiana_s_000392.png,tulip
imgs/train/rabbit_s_001941.png,rabbit
imgs/train/bear_cub_s_000304.png,bear
imgs/train/skyscraper_s_001563.png,skyscraper
imgs/train/cloud_s_001978.png,cloud
imgs/train/hand_mower_s_000038.png,lawn_mower
imgs/train/gecko_s_000668.png,lizard
imgs/train/plain_s_000915.png,plain
imgs/train/dinosaur_s_001245.png,dinosaur
imgs/train/crocodile_s_002490.png,crocodile
imgs/train/red_fox_s_000226.png,fox
imgs/train/boat_train_s_000018.png,train
imgs/train/hedgehog_s_000722.png,porcupine
imgs/train/computer_keyboard_s_000071.png,keyboard
imgs/train/bed_s_000664.png,bed
imgs/train/clock_s_001031.png,clock
imgs/train/cockroach_s_002772.png,cockroach
imgs/train/sunflower_s_000739.png,sunflower
imgs/train/boy_s_000633.png,boy
imgs/train/helix_pomatia_s_000077.png,snail
imgs/train/bee_s_002071.png,bee
imgs/train/stingray_s_000103.png,ray
imgs/train/wardrobe_s_000334.png,wardrobe
imgs/train/worm_snake_s_000343.png,snake
imgs/train/adriatic_sea_s_001928.png,sea
imgs/train/kangaroo_s_001955.png,kangaroo
imgs/train/bell_pepper_s_000360.png,sweet_pepper
imgs/train/lapin_s_002771.png,rabbit
imgs/train/alp_s_001530.png,mountain
imgs/train/clock_s_000182.png,clock
imgs/train/dinosaur_s_000970.png,dinosaur
imgs/train/leopard_s_000473.png,leopard
imgs/train/world_trade_center_s_000988.png,skyscraper
imgs/train/bear_s_000721.png,bear
imgs/train/porcupine_s_000459.png,porcupine
imgs/train/sunflower_s_000717.png,sunflower
imgs/train/lift_bridge_s_001291.png,bridge
imgs/train/cycle_s_001286.png,bicycle
imgs/train/armoured_combat_vehicle_s_000448.png,tank
imgs/train/seal_s_000001.png,seal
imgs/train/finback_whale_s_000005.png,whale
imgs/train/chimpanzee_s_000041.png,chimpanzee
imgs/train/male_child_s_001789.png,boy
imgs/train/panthera_leo_s_000018.png,lion
imgs/train/table_s_002945.png,table
imgs/train/orchid_s_001676.png,orchid
imgs/train/tv_s_000090.png,television
imgs/train/squirrel_s_001378.png,squirrel
imgs/train/wallaby_s_000466.png,kangaroo
imgs/train/cockroach_s_000766.png,cockroach
imgs/train/wolf_pup_s_001432.png,wolf
imgs/train/icbm_s_000876.png,rocket
imgs/train/willow_tree_s_000365.png,willow_tree
imgs/train/woods_s_000462.png,forest
imgs/train/elephant_s_002606.png,elephant
imgs/train/crab_s_002440.png,crab
imgs/train/sunflower_s_000414.png,sunflower
imgs/train/fin_whale_s_000592.png,whale
imgs/train/cain_s_000995.png,man
imgs/train/kangaroo_s_000163.png,kangaroo
imgs/train/anjou_s_000025.png,pear
imgs/train/fieldmouse_s_000140.png,mouse
imgs/train/hognose_snake_s_000219.png,snake
imgs/train/seal_s_000562.png,seal
imgs/train/shrew_s_001118.png,shrew
imgs/train/wing_chair_s_000550.png,chair
imgs/train/ankylosaur_s_000164.png,dinosaur
imgs/train/goblet_s_001481.png,cup
imgs/train/lift_bridge_s_000885.png,bridge
imgs/train/pan_troglodytes_s_000198.png,chimpanzee
imgs/train/opossum_s_000098.png,possum
imgs/train/maple_s_000604.png,maple_tree
imgs/train/bowl_s_001529.png,bowl
imgs/train/sweet_pepper_s_000860.png,sweet_pepper
imgs/train/eames_chair_s_000354.png,chair
imgs/train/common_shrew_s_000308.png,shrew
imgs/train/snail_s_000606.png,snail
imgs/train/lamp_s_001172.png,lamp
imgs/train/rose_s_001785.png,rose
imgs/train/adriatic_sea_s_001458.png,sea
imgs/train/lion_s_002271.png,lion
imgs/train/sweet_pepper_s_001502.png,sweet_pepper
imgs/train/bowl_s_000070.png,bowl
imgs/train/pear_s_002234.png,pear
imgs/train/edmontonia_s_000269.png,dinosaur
imgs/train/turtle_s_001325.png,turtle
imgs/train/computer_keyboard_s_002288.png,keyboard
imgs/train/sunflower_s_000194.png,sunflower
imgs/train/tree_squirrel_s_001695.png,squirrel
imgs/train/oak_s_000059.png,oak_tree
imgs/train/black_woman_s_000394.png,woman
imgs/train/butterfly_s_003100.png,butterfly
imgs/train/bear_s_001594.png,bear
imgs/train/pearmain_s_000250.png,apple
imgs/train/female_child_s_000340.png,girl
imgs/train/garden_snail_s_000111.png,snail
imgs/train/bear_s_001001.png,bear
imgs/train/cockroach_s_002071.png,cockroach
imgs/train/rainbow_trout_s_001031.png,trout
imgs/train/striped_skunk_s_000126.png,skunk
imgs/train/elephant_s_001850.png,elephant
imgs/train/lamp_s_000046.png,lamp
imgs/train/clavier_s_000442.png,keyboard
imgs/train/mount_s_001685.png,mountain
imgs/train/mower_s_001253.png,lawn_mower
imgs/train/trichinella_spiralis_s_000221.png,worm
imgs/train/shark_s_001314.png,shark
imgs/train/apis_mellifera_s_000601.png,bee
imgs/train/castle_s_000175.png,castle
imgs/train/caterpillar_s_000815.png,caterpillar
imgs/train/gecko_s_000799.png,lizard
imgs/train/atlantic_bottlenose_dolphin_s_000277.png,dolphin
imgs/train/ascaris_lumbricoides_s_000053.png,worm
imgs/train/mushroom_s_000969.png,mushroom
imgs/train/shrew_s_000272.png,shrew
imgs/train/chimpanzee_s_000037.png,chimpanzee
imgs/train/sweet_pepper_s_001348.png,sweet_pepper
imgs/train/dungeness_crab_s_000501.png,crab
imgs/train/mackerel_shark_s_000003.png,shark
imgs/train/lamp_s_001325.png,lamp
imgs/train/telephone_set_s_000024.png,telephone
imgs/train/forest_s_000703.png,forest
imgs/train/crocodile_s_002498.png,crocodile
imgs/train/telephone_s_000103.png,telephone
imgs/train/flounder_s_002432.png,flatfish
imgs/train/river_otter_s_002092.png,otter
imgs/train/beetle_s_001034.png,beetle
imgs/train/sofa_s_000555.png,couch
imgs/train/skyscraper_s_000574.png,skyscraper
imgs/train/tiger_s_000050.png,tiger
imgs/train/sunflower_s_000219.png,sunflower
imgs/train/lobster_s_001459.png,lobster
imgs/train/streetcar_s_000623.png,streetcar
imgs/train/black_woman_s_000186.png,woman
imgs/train/tiger_beetle_s_000051.png,beetle
imgs/train/lady_tulip_s_000393.png,tulip
imgs/train/navel_orange_s_001100.png,orange
imgs/train/striped_skunk_s_000634.png,skunk
imgs/train/adriatic_sea_s_001922.png,sea
imgs/train/rose_s_001986.png,rose
imgs/train/rocket_s_000008.png,rocket
imgs/train/pine_tree_s_000076.png,pine_tree
imgs/train/sea_turtle_s_000761.png,turtle
imgs/train/honeybee_s_001787.png,bee
imgs/train/butterfly_s_001520.png,butterfly
imgs/train/army_tank_s_000144.png,tank
imgs/train/salix_purpurea_s_000110.png,willow_tree
imgs/train/common_roundworm_s_000069.png,worm
imgs/train/train_s_000446.png,train
imgs/train/hamster_s_001884.png,hamster
imgs/train/poppy_s_001269.png,poppy
imgs/train/king_of_beasts_s_001565.png,lion
imgs/train/streetcar_s_000412.png,streetcar
imgs/train/intercontinental_ballistic_missile_s_000006.png,rocket
imgs/train/cricetus_cricetus_s_000018.png,hamster
imgs/train/lapin_s_000915.png,rabbit
imgs/train/raccoon_s_000307.png,raccoon
imgs/train/butterfly_ray_s_000197.png,ray
imgs/train/lift_bridge_s_001303.png,bridge
imgs/train/lift_bridge_s_000703.png,bridge
imgs/train/caterpillar_s_001193.png,caterpillar
imgs/train/streetcar_s_001066.png,streetcar
imgs/train/porcupine_s_001130.png,porcupine
imgs/train/butterfly_s_002164.png,butterfly
imgs/train/castle_s_002188.png,castle
imgs/train/wardrobe_s_001169.png,wardrobe
imgs/train/lamp_s_000800.png,lamp
imgs/train/train_s_000065.png,train
imgs/train/syrian_hamster_s_001124.png,hamster
imgs/train/girl_s_001629.png,girl
imgs/train/orchid_s_000014.png,orchid
imgs/train/lizard_s_000733.png,lizard
imgs/train/bowl_s_002007.png,bowl
imgs/train/pine_tree_s_000758.png,pine_tree
imgs/train/leopard_s_000660.png,leopard
imgs/train/sea_turtle_s_000812.png,turtle
imgs/train/lift_bridge_s_000176.png,bridge
imgs/train/plate_iron_s_001636.png,plate
imgs/train/school_bus_s_001954.png,bus
imgs/train/mus_musculus_s_000330.png,mouse
imgs/train/red_fox_s_001553.png,fox
imgs/train/beer_can_s_002665.png,can
imgs/train/sea_turtle_s_001886.png,turtle
imgs/train/keyboard_s_001745.png,keyboard
imgs/train/lobster_s_000459.png,lobster
imgs/train/skyscraper_s_000836.png,skyscraper
imgs/train/sunflower_s_001051.png,sunflower
imgs/train/wine_bottle_s_000007.png,bottle
imgs/train/field_s_002128.png,plain
imgs/train/mountain_rose_s_000926.png,rose
imgs/train/garden_snail_s_000013.png,snail
imgs/train/mower_s_001308.png,lawn_mower
imgs/train/butterfly_orchid_s_001356.png,orchid
imgs/train/black_woman_s_000292.png,woman
imgs/train/adriatic_sea_s_001449.png,sea
imgs/train/mus_musculus_s_000492.png,mouse
imgs/train/crab_s_000002.png,crab
imgs/train/quercus_cerris_s_000007.png,oak_tree
imgs/train/drawbridge_s_002659.png,bridge
imgs/train/drawbridge_s_002345.png,bridge
imgs/train/northern_spy_s_000008.png,apple
imgs/train/white_oak_s_000093.png,oak_tree
imgs/train/soda_can_s_000660.png,can
imgs/train/bike_s_001116.png,bicycle
imgs/train/dromedary_s_000686.png,camel
imgs/train/tram_s_000582.png,streetcar
imgs/train/male_child_s_001347.png,boy
imgs/train/nile_crocodile_s_000170.png,crocodile
imgs/train/cichlid_s_002021.png,aquarium_fish
imgs/train/sea_s_000523.png,sea
imgs/train/silver_maple_s_000131.png,maple_tree
imgs/train/motorcycle_s_002065.png,motorcycle
imgs/train/nematode_worm_s_000035.png,worm
imgs/train/cain_s_000485.png,man
imgs/train/beetle_s_000030.png,beetle
imgs/train/brown_bear_s_000071.png,bear
imgs/train/spider_s_000775.png,spider
imgs/train/panthera_tigris_s_000866.png,tiger
imgs/train/lapin_s_002747.png,rabbit
imgs/train/pine_tree_s_000008.png,pine_tree
imgs/train/rosebush_s_001368.png,rose
imgs/train/clock_s_001051.png,clock
imgs/train/tulip_s_000479.png,tulip
imgs/train/pine_tree_s_000018.png,pine_tree
imgs/train/fille_s_000223.png,girl
imgs/train/crocodylus_porosus_s_000842.png,crocodile
imgs/train/mus_musculus_s_000551.png,mouse
imgs/train/pickup_truck_s_001647.png,pickup_truck
imgs/train/television_system_s_000596.png,television
imgs/train/rosebush_s_001886.png,rose
imgs/train/poppy_s_000930.png,poppy
imgs/train/hedgehog_s_000463.png,porcupine
imgs/train/fox_s_000691.png,fox
imgs/train/snail_s_000501.png,snail
imgs/train/sea_s_001782.png,sea
imgs/train/striped_skunk_s_000125.png,skunk
imgs/train/striped_skunk_s_000786.png,skunk
imgs/train/halibut_s_000704.png,flatfish
imgs/train/alp_s_001562.png,mountain
imgs/train/ordinary_bicycle_s_000433.png,bicycle
imgs/train/baby_s_000452.png,baby
imgs/train/lion_s_000027.png,lion
imgs/train/mushroom_s_002379.png,mushroom
imgs/train/squirrel_s_000697.png,squirrel
imgs/train/turbot_s_000022.png,flatfish
imgs/train/brown_bear_s_000036.png,bear
imgs/train/shortfin_mako_s_000419.png,shark
imgs/train/forest_s_000129.png,forest
imgs/train/pear_s_001655.png,pear
imgs/train/mushroom_s_000898.png,mushroom
imgs/train/ceratopsian_s_000214.png,dinosaur
imgs/train/beaver_s_001765.png,beaver
imgs/train/plate_s_001730.png,plate
imgs/train/seal_s_000081.png,seal
imgs/train/cattle_s_000902.png,cattle
imgs/train/orchid_s_000158.png,orchid
imgs/train/wardrobe_s_000356.png,wardrobe
imgs/train/elephant_s_002583.png,elephant
imgs/train/cockroach_s_000056.png,cockroach
imgs/train/rorqual_s_000899.png,whale
imgs/train/salix_alba_s_000162.png,willow_tree
imgs/train/streetcar_s_001317.png,streetcar
imgs/train/lizard_s_001701.png,lizard
imgs/train/black_woman_s_001101.png,woman
imgs/train/adam_s_000404.png,man
imgs/train/baby_s_001333.png,baby
imgs/train/sea_turtle_s_001936.png,turtle
imgs/train/streetcar_s_001182.png,streetcar
imgs/train/shark_s_001184.png,shark
imgs/train/stingray_s_001515.png,ray
imgs/train/baby_s_002026.png,baby
imgs/train/leopard_s_000637.png,leopard
imgs/train/whiskey_bottle_s_000162.png,bottle
imgs/train/beaver_s_000630.png,beaver
imgs/train/stegosaurus_s_000038.png,dinosaur
imgs/train/table_s_000469.png,table
imgs/train/mushroom_s_001172.png,mushroom
imgs/train/serengeti_plain_s_000015.png,plain
imgs/train/spider_s_002937.png,spider
imgs/train/clock_s_000003.png,clock
imgs/train/mount_s_001906.png,mountain
imgs/train/panthera_pardus_s_000905.png,leopard
imgs/train/turbot_s_000350.png,flatfish
imgs/train/orchid_s_001725.png,orchid
imgs/train/motor_mower_s_000016.png,lawn_mower
imgs/train/tin_can_s_001314.png,can
imgs/train/bell_pepper_s_000547.png,sweet_pepper
imgs/train/pear_s_002189.png,pear
imgs/train/dessert_plate_s_000019.png,plate
imgs/train/ice_fog_s_001770.png,cloud
imgs/train/squirrel_s_000239.png,squirrel
imgs/train/beer_bottle_s_002043.png,bottle
imgs/train/red_fox_s_002123.png,fox
imgs/train/tiger_s_002332.png,tiger
imgs/train/motorcycle_s_002221.png,motorcycle
imgs/train/raccoon_s_001629.png,raccoon
imgs/train/pine_tree_s_000297.png,pine_tree
imgs/train/sofa_s_001093.png,couch
imgs/train/chimpanzee_s_001508.png,chimpanzee
imgs/train/sorex_araneus_s_000212.png,shrew
imgs/train/sunflower_s_000047.png,sunflower
imgs/train/camel_s_001030.png,camel
imgs/train/sweet_pepper_s_001245.png,sweet_pepper
imgs/train/safety_bike_s_000054.png,bicycle
imgs/train/valencia_orange_s_001681.png,orange
imgs/train/castle_s_001157.png,castle
imgs/train/buckingham_palace_s_000944.png,castle
imgs/train/cloud_s_001467.png,cloud
imgs/train/adam_s_002203.png,man
imgs/train/telephone_set_s_000234.png,telephone
imgs/train/cirrocumulus_cloud_s_000551.png,cloud
imgs/train/rosebush_s_001693.png,rose
imgs/train/elephas_maximus_s_000104.png,elephant
imgs/train/palm_tree_s_001046.png,palm_tree
imgs/train/adriatic_s_000112.png,sea
imgs/train/arabian_camel_s_000730.png,camel
imgs/train/stingray_s_000094.png,ray
imgs/train/mount_s_000848.png,mountain
imgs/train/young_girl_s_000254.png,girl
imgs/train/bus_s_000587.png,bus
imgs/train/squirrel_s_001313.png,squirrel
imgs/train/exocet_s_000190.png,rocket
imgs/train/volcano_s_000841.png,mountain
imgs/train/rainbow_trout_s_000469.png,trout
imgs/train/wardrobe_s_000544.png,wardrobe
imgs/train/snake_s_000493.png,snake
imgs/train/castle_s_001020.png,castle
imgs/train/house_s_000216.png,house
imgs/train/lamp_s_002153.png,lamp
imgs/train/stone_crab_s_001207.png,crab
imgs/train/rush_candle_s_000022.png,lamp
imgs/train/africanized_honey_bee_s_000500.png,bee
imgs/train/panthera_tigris_s_000221.png,tiger
imgs/train/telephone_set_s_000468.png,telephone
imgs/train/helix_pomatia_s_000356.png,snail
imgs/train/edmontonia_s_000079.png,dinosaur
imgs/train/snail_s_002154.png,snail
imgs/train/bicycle_s_001174.png,bicycle
imgs/train/verpa_s_001099.png,mushroom
imgs/train/african_oil_palm_s_000045.png,palm_tree
imgs/train/butterfly_s_002107.png,butterfly
imgs/train/cirrocumulus_s_000455.png,cloud
imgs/train/palm_tree_s_001576.png,palm_tree
imgs/train/kangaroo_s_002264.png,kangaroo
imgs/train/striped_skunk_s_000558.png,skunk
imgs/train/racoon_s_000521.png,raccoon
imgs/train/date_palm_s_000076.png,palm_tree
imgs/train/eagle_ray_s_000127.png,ray
imgs/train/castle_s_001632.png,castle
imgs/train/adam_s_000996.png,man
imgs/train/poppy_s_002510.png,poppy
imgs/train/bos_taurus_s_000479.png,cattle
imgs/train/lawn_mower_s_000036.png,lawn_mower
imgs/train/beetle_s_000774.png,beetle
imgs/train/squirrel_s_001384.png,squirrel
imgs/train/mushroom_s_002181.png,mushroom
imgs/train/slip_road_s_000379.png,road
imgs/train/bear_cub_s_000537.png,bear
imgs/train/camel_s_000886.png,camel
imgs/train/tulipa_clusiana_s_000063.png,tulip
imgs/train/bulldozer_s_002214.png,tractor
imgs/train/clavier_s_000192.png,keyboard
imgs/train/soda_bottle_s_000788.png,bottle
imgs/train/elephant_s_000212.png,elephant
imgs/train/adriatic_sea_s_000733.png,sea
imgs/train/seal_s_000036.png,seal
imgs/train/flounder_s_002270.png,flatfish
imgs/train/iguanid_s_000054.png,lizard
imgs/train/tractor_s_000457.png,tractor
imgs/train/lift_bridge_s_001118.png,bridge
imgs/train/discharge_lamp_s_000875.png,lamp
imgs/train/chaise_s_001195.png,chair
imgs/train/field_s_001128.png,plain
imgs/train/lamp_s_001337.png,lamp
imgs/train/seville_orange_s_000408.png,orange
imgs/train/bicycle_s_002222.png,bicycle
imgs/train/neomys_fodiens_s_000266.png,shrew
imgs/train/squirrel_s_000807.png,squirrel
imgs/train/bear_cub_s_000447.png,bear
imgs/train/coluber_constrictor_s_000499.png,snake
imgs/train/bear_cub_s_001015.png,bear
imgs/train/worm_s_000021.png,worm
imgs/train/mushroom_s_000466.png,mushroom
imgs/train/computer_keyboard_s_000952.png,keyboard
imgs/train/castor_fiber_s_000695.png,beaver
imgs/train/kangaroo_s_000594.png,kangaroo
imgs/train/trout_s_000625.png,trout
imgs/train/elephant_s_000133.png,elephant
imgs/train/butterfly_s_001362.png,butterfly
imgs/train/hognose_snake_s_001212.png,snake
imgs/train/red_fox_s_001148.png,fox
imgs/train/sofa_s_000067.png,couch
imgs/train/white_woman_s_000025.png,woman
imgs/train/fur_seal_s_000187.png,seal
imgs/train/tussock_caterpillar_s_000344.png,caterpillar
imgs/train/spider_s_002519.png,spider
imgs/train/butterfly_orchid_s_000281.png,orchid
imgs/train/stingray_s_000603.png,ray
imgs/train/dessert_plate_s_000372.png,plate
imgs/train/halibut_s_000459.png,flatfish
imgs/train/tree_squirrel_s_001837.png,squirrel
imgs/train/minibus_s_001318.png,bus
imgs/train/lobster_s_000059.png,lobster
imgs/train/milk_can_s_000904.png,can
imgs/train/chalice_s_000593.png,cup
imgs/train/velocipede_s_001361.png,bicycle
imgs/train/arabian_camel_s_000410.png,camel
imgs/train/pickup_truck_s_001191.png,pickup_truck
imgs/train/computer_keyboard_s_001465.png,keyboard
imgs/train/acer_saccharum_s_001192.png,maple_tree
imgs/train/castle_s_001764.png,castle
imgs/train/white_woman_s_000980.png,woman
imgs/train/tiger_s_000380.png,tiger
imgs/train/acer_saccharinum_s_001596.png,maple_tree
imgs/train/crocodylus_porosus_s_000438.png,crocodile
imgs/train/river_otter_s_000786.png,otter
imgs/train/water_shrew_s_000008.png,shrew
imgs/train/flounder_s_001506.png,flatfish
imgs/train/sunflower_s_000740.png,sunflower
imgs/train/infant_s_001614.png,baby
imgs/train/bus_s_000334.png,bus
imgs/train/nullarbor_plain_s_000231.png,plain
imgs/train/rabbit_s_001970.png,rabbit
imgs/train/lapin_s_000026.png,rabbit
imgs/train/power_mower_s_000544.png,lawn_mower
imgs/train/maine_lobster_s_001181.png,lobster
imgs/train/nullarbor_plain_s_000051.png,plain
imgs/train/golden_delicious_s_000167.png,apple
imgs/train/stegosaurus_s_001472.png,dinosaur
imgs/train/cohune_palm_s_000088.png,palm_tree
imgs/train/twin_towers_s_002033.png,skyscraper
imgs/train/tulip_s_002203.png,tulip
imgs/train/skyscraper_s_001189.png,skyscraper
imgs/train/leopard_s_001396.png,leopard
imgs/train/adam_s_001215.png,man
imgs/train/dromedary_s_001102.png,camel
imgs/train/clock_s_000387.png,clock
imgs/train/butterfly_orchid_s_001123.png,orchid
imgs/train/bed_s_002240.png,bed
imgs/train/willow_tree_s_000260.png,willow_tree
imgs/train/highway_s_001040.png,road
imgs/train/field_s_001303.png,plain
imgs/train/panthera_tigris_s_000919.png,tiger
imgs/train/palm_tree_s_000739.png,palm_tree
imgs/train/bowl_s_001446.png,bowl
imgs/train/sofa_s_000336.png,couch
imgs/train/drawbridge_s_002495.png,bridge
imgs/train/train_s_000862.png,train
imgs/train/seal_s_000031.png,seal
imgs/train/argiope_aurantia_s_000213.png,spider
imgs/train/lion_cub_s_000524.png,lion
imgs/train/shrew_s_001125.png,shrew
imgs/train/willow_tree_s_000795.png,willow_tree
imgs/train/computer_keyboard_s_001486.png,keyboard
imgs/train/macropus_giganteus_s_000017.png,kangaroo
imgs/train/bell_pepper_s_000560.png,sweet_pepper
imgs/train/bus_s_002222.png,bus
imgs/train/balmoral_castle_s_000941.png,castle
imgs/train/sorex_araneus_s_000035.png,shrew
imgs/train/dolphin_s_002038.png,dolphin
imgs/train/cloud_s_002466.png,cloud
imgs/train/mist_s_000025.png,cloud
imgs/train/goldfish_s_002506.png,aquarium_fish
imgs/train/rose_s_000509.png,rose
imgs/train/sofa_s_001128.png,couch
imgs/train/crab_s_002583.png,crab
imgs/train/pine_s_001458.png,pine_tree
imgs/train/camel_s_001491.png,camel
imgs/train/man_s_000360.png,man
imgs/train/clavier_s_000458.png,keyboard
imgs/train/baby_s_001236.png,baby
imgs/train/streetcar_s_001170.png,streetcar
imgs/train/bulldozer_s_000070.png,tractor
imgs/train/gecko_s_000771.png,lizard
imgs/train/chimpanzee_s_001600.png,chimpanzee
imgs/train/tv_s_000422.png,television
imgs/train/atlantic_bottlenose_dolphin_s_000039.png,dolphin
imgs/train/lift_bridge_s_000762.png,bridge
imgs/train/desk_phone_s_000633.png,telephone
imgs/train/caterpillar_s_000099.png,caterpillar
imgs/train/delphinus_delphis_s_000045.png,dolphin
imgs/train/colubrid_s_000776.png,snake
imgs/train/reclining_chair_s_000105.png,chair
imgs/train/butterfly_s_002503.png,butterfly
imgs/train/kangaroo_s_000199.png,kangaroo
imgs/train/poppy_s_000173.png,poppy
imgs/train/sofa_s_000431.png,couch
imgs/train/sunflower_s_001330.png,sunflower
imgs/train/bed_s_001348.png,bed
imgs/train/baby_s_002706.png,baby
imgs/train/marine_turtle_s_000995.png,turtle
imgs/train/cain_s_000598.png,man
imgs/train/harvest_mouse_s_000095.png,mouse
imgs/train/black_woman_s_000834.png,woman
imgs/train/bulldozer_s_000700.png,tractor
imgs/train/altar_boy_s_000921.png,boy
imgs/train/boarding_house_s_001228.png,house
imgs/train/infant_s_001322.png,baby
imgs/train/girl_s_000691.png,girl
imgs/train/access_road_s_001371.png,road
imgs/train/television_s_001751.png,television
imgs/train/television_s_000434.png,television
imgs/train/serengeti_s_000433.png,plain
imgs/train/bell_pepper_s_000265.png,sweet_pepper
imgs/train/butterfly_orchid_s_001431.png,orchid
imgs/train/volcano_s_000560.png,mountain
imgs/train/gecko_s_001485.png,lizard
imgs/train/morchella_esculenta_s_000170.png,mushroom
imgs/train/quercus_robur_s_001772.png,oak_tree
imgs/train/panthera_tigris_s_000712.png,tiger
imgs/train/poppy_s_000585.png,poppy
imgs/train/rabbit_s_001620.png,rabbit
imgs/train/power_mower_s_000253.png,lawn_mower
imgs/train/rosebush_s_000786.png,rose
imgs/train/forest_s_001505.png,forest
imgs/train/common_dolphin_s_000321.png,dolphin
imgs/train/tiger_s_000242.png,tiger
imgs/train/menippe_mercenaria_s_000077.png,crab
imgs/train/access_road_s_000656.png,road
imgs/train/timber_wolf_s_001314.png,wolf
imgs/train/black_woman_s_000379.png,woman
imgs/train/panthera_tigris_s_000184.png,tiger
imgs/train/raccoon_s_000069.png,raccoon
imgs/train/little_girl_s_000117.png,girl
imgs/train/mushroom_s_001961.png,mushroom
imgs/train/streetcar_s_001142.png,streetcar
imgs/train/snake_s_000968.png,snake
imgs/train/rainbow_trout_s_001013.png,trout
imgs/train/cup_s_001693.png,cup
imgs/train/golden_delicious_s_000447.png,apple
imgs/train/poppy_s_001588.png,poppy
imgs/train/sofa_s_000857.png,couch
imgs/train/plate_s_001892.png,plate
imgs/train/adriatic_sea_s_000017.png,sea
imgs/train/wolf_pup_s_000138.png,wolf
imgs/train/panthera_leo_s_001145.png,lion
imgs/train/castor_canadensis_s_000007.png,beaver
imgs/train/breakfast_table_s_001214.png,table
imgs/train/tiger_beetle_s_001284.png,beetle
imgs/train/neomys_fodiens_s_000020.png,shrew
imgs/train/boy_s_001233.png,boy
imgs/train/safety_bike_s_001012.png,bicycle
imgs/train/breakfast_table_s_001096.png,table
imgs/train/lift_bridge_s_000464.png,bridge
imgs/train/easy_chair_s_000192.png,chair
imgs/train/lift_bridge_s_001852.png,bridge
imgs/train/acer_saccharinum_s_000265.png,maple_tree
imgs/train/palace_s_002316.png,castle
imgs/train/honeybee_s_000470.png,bee
imgs/train/palm_tree_s_002129.png,palm_tree
imgs/train/harvest_mouse_s_000434.png,mouse
imgs/train/plate_s_002406.png,plate
imgs/train/pickup_s_001565.png,pickup_truck
imgs/train/television_system_s_000289.png,television
imgs/train/sea_s_001539.png,sea
imgs/train/spider_s_000008.png,spider
imgs/train/skyscraper_s_000129.png,skyscraper
imgs/train/television_s_000971.png,television
imgs/train/clock_s_000242.png,clock
imgs/train/boarding_house_s_001917.png,house
imgs/train/armoire_s_000145.png,wardrobe
imgs/train/minibike_s_000244.png,motorcycle
imgs/train/ribbon_worm_s_000161.png,worm
imgs/train/sea_turtle_s_002402.png,turtle
imgs/train/sofa_s_000205.png,couch
imgs/train/bear_cub_s_001859.png,bear
imgs/train/plate_s_001275.png,plate
imgs/train/chimp_s_000140.png,chimpanzee
imgs/train/honeybee_s_000312.png,bee
imgs/train/breakfast_table_s_000844.png,table
imgs/train/argiope_aurantia_s_000522.png,spider
imgs/train/castor_canadensis_s_000692.png,beaver
imgs/train/young_girl_s_001489.png,girl
imgs/train/boardinghouse_s_000158.png,house
imgs/train/panthera_leo_s_001331.png,lion
imgs/train/otter_s_000097.png,otter
imgs/train/adam_s_001939.png,man
imgs/train/squirrel_s_000684.png,squirrel
imgs/train/elephant_s_000087.png,elephant
imgs/train/river_otter_s_000876.png,otter
imgs/train/hedgehog_s_000132.png,porcupine
imgs/train/golden_delicious_s_000389.png,apple
imgs/train/pear_s_000254.png,pear
imgs/train/camel_s_000290.png,camel
imgs/train/female_child_s_000946.png,girl
imgs/train/caterpillar_s_001016.png,caterpillar
imgs/train/navel_orange_s_000065.png,orange
imgs/train/yellow_woman_s_000043.png,woman
imgs/train/striped_skunk_s_001343.png,skunk
imgs/train/raccoon_s_002148.png,raccoon
imgs/train/kangaroo_s_000921.png,kangaroo
imgs/train/lift_bridge_s_000177.png,bridge
imgs/train/pine_s_001493.png,pine_tree
imgs/train/colubrid_s_000090.png,snake
imgs/train/caterpillar_s_001896.png,caterpillar
imgs/train/caterpillar_s_000885.png,caterpillar
imgs/train/easy_chair_s_001054.png,chair
imgs/train/mount_s_002274.png,mountain
imgs/train/ribbon_worm_s_000067.png,worm
imgs/train/palm_tree_s_002205.png,palm_tree
imgs/train/snail_s_001703.png,snail
imgs/train/nile_crocodile_s_000738.png,crocodile
imgs/train/willow_tree_s_002451.png,willow_tree
imgs/train/otter_s_000156.png,otter
imgs/train/pickup_s_000451.png,pickup_truck
imgs/train/man_s_002161.png,man
imgs/train/couch_s_000730.png,couch
imgs/train/bosc_s_000236.png,pear
imgs/train/elephant_s_002334.png,elephant
imgs/train/bicycle_s_000861.png,bicycle
imgs/train/woods_s_000406.png,forest
imgs/train/clavier_s_000854.png,keyboard
imgs/train/turtle_s_000037.png,turtle
imgs/train/balmoral_castle_s_001378.png,castle
imgs/train/oriental_cockroach_s_000920.png,cockroach
imgs/train/dessert_plate_s_000356.png,plate
imgs/train/salt_flat_s_000090.png,plain
imgs/train/pop_bottle_s_001592.png,bottle
imgs/train/ankylosaurus_s_000575.png,dinosaur
